town,address,land_area,object_num,building_area,n_bed,n_hall,n_bath,price,unitprice,main_area,aux_area,balcony_area,trans_num,year,month,dist_to四城,dist_to宜蘭,dist_to縣政中心,dist_to羅東,percent_aux,percent_balcony,n_story,n_material,n_urb_zoning,d_urban,d_elevator,completion_year,age,d_presale,d_comp,d_manager,d_spec_rel,d_presale_2,d_notreg,d_hotspring,d_leak,d_reno,closest_station,min_dist
宜蘭市,宜蘭縣宜蘭市梅洲一路２３巷９弄９號,75.93,土地5建物1車位0,181.64,4,2,5,8700000.0,47897.0,166.22,0.0,15.42,,2021,11,3098,4488,10373,15145,0.0,8.49,4.0,rc,,0,0.0,2021.0,0.0,0,1,0,0,0,0,0,0,0,四城,3098
宜蘭市,宜蘭縣宜蘭市梅洲一路２３巷９弄７號,77.2,土地5建物1車位0,184.48,4,2,5,8720000.0,47268.0,168.93,0.0,15.55,,2021,11,3098,4488,10373,15145,0.0,8.43,4.0,rc,,0,0.0,2021.0,0.0,0,1,0,0,0,0,0,0,0,四城,3098
冬山鄉,宜蘭縣冬山鄉永清路２８６巷１弄１６號,68.43,土地1建物1車位0,106.76,4,1,2,5000000.0,46834.0,106.76,0.0,0.0,,2021,11,15121,11391,7981,3016,0.0,0.0,2.0,enf_brick,res,1,0.0,1974.0,47.0,0,1,0,0,0,0,0,0,0,羅東,3016
三星鄉,宜蘭縣三星鄉三星路二段９９巷５５號,279.41,土地1建物1車位0,201.91,4,2,5,12300000.0,60918.0,183.52,7.61,10.78,,2021,11,19854,14501,12713,7676,3.7699999999999996,5.34,3.0,rc,,0,0.0,2011.0,10.0,0,1,0,0,0,0,0,0,0,羅東,7676
三星鄉,宜蘭縣三星鄉月眉三路１２號,120.17,土地1建物1車位0,196.15,4,2,5,12700000.0,64746.0,182.58,0.0,13.57,448.0,2021,11,22686,17602,15545,13230,0.0,6.92,3.0,rc,res,1,0.0,2012.0,9.0,0,1,0,1,0,0,0,0,0,羅東,13230
冬山鄉,宜蘭縣冬山鄉冬山路三段３０１巷６５號,112.5,土地1建物1車位0,168.75,4,2,4,9500000.0,56296.0,141.99,5.99,20.77,,2021,11,18111,12422,9011,3035,3.55,12.31,3.0,rc,,0,0.0,2005.0,16.0,0,1,0,0,0,0,0,0,0,羅東,3035
蘇澳鎮,宜蘭縣蘇澳鎮隘界路３３５之４號,76.63,土地1建物1車位0,94.78,3,2,2,4000000.0,42203.0,94.78,0.0,0.0,449.0,2021,11,23927,21658,17492,13325,0.0,0.0,2.0,enf_brick,res,1,0.0,1979.0,42.0,0,1,0,0,0,0,0,0,0,羅東,13325
冬山鄉,宜蘭縣冬山鄉美和路一段２７８巷１５６弄９號,103.68,土地4建物1車位0,166.84,3,2,3,9200000.0,55143.0,158.11,0.0,8.73,450.0,2021,11,20043,14593,11182,4888,0.0,5.2299999999999995,3.0,rc,,0,0.0,2021.0,0.0,0,1,0,0,0,0,0,0,0,羅東,4888
五結鄉,宜蘭縣五結鄉成功路２巷６弄３５號,73.5,土地1建物1車位0,159.17,4,2,4,6820000.0,42847.0,144.27,0.0,14.9,451.0,2021,11,21101,18831,14665,8297,0.0,9.36,3.0,rc,,0,0.0,2015.0,6.0,0,1,0,0,0,0,0,0,0,羅東,8297
冬山鄉,宜蘭縣冬山鄉富英二路１１８巷６號,71.64,土地2建物1車位0,193.95,4,2,3,5700000.0,29389.0,182.53,0.0,6.6,,2021,11,17038,12091,8681,2387,0.0,3.4000000000000004,4.0,rc,,0,0.0,1997.0,24.0,0,1,0,0,0,0,0,0,0,羅東,2387
宜蘭市,宜蘭縣宜蘭市延平路３９巷１０弄１７號,94.66,土地2建物1車位0,249.86,4,2,4,10000000.0,40022.0,214.56,0.0,17.0,,2021,11,4481,1568,5104,9876,0.0,6.800000000000001,4.0,rc,res,1,0.0,2004.0,17.0,0,1,1,0,0,0,0,0,0,宜蘭,1568
壯圍鄉,宜蘭縣壯圍鄉大福路二段２７３巷１５弄５１號,189.23,土地3建物1車位0,175.19,4,2,4,9080000.0,51829.0,167.56,0.0,7.63,454.0,2021,11,4121,5987,8755,15311,0.0,4.36,3.0,rc,,0,0.0,2016.0,5.0,0,1,1,0,0,0,0,0,0,四城,4121
宜蘭市,宜蘭縣宜蘭市女中路三段１４２巷１號,108.83,土地2建物1車位0,256.01,5,2,5,16880000.0,65935.0,242.05,0.0,13.96,,2021,11,6132,2661,5052,10118,0.0,5.45,3.0,rc,res,1,1.0,2015.0,6.0,0,1,0,0,0,0,0,0,0,宜蘭,2661
員山鄉,宜蘭縣員山鄉溫泉路１之３５號,59.22,土地1建物1車位0,65.55,2,2,2,4500000.0,68650.0,63.78,1.76,0.0,,2021,11,7673,5645,7974,12163,2.68,0.0,2.0,rc,res,1,0.0,1986.0,35.0,0,1,0,1,0,0,0,0,0,宜蘭,5645
宜蘭市,宜蘭縣宜蘭市新民路１２０巷８號,40.74,土地1建物1車位0,19.83,0,0,1,2500000.0,126072.0,19.83,0.0,0.0,456.0,2021,11,4022,462,5029,9858,0.0,0.0,1.0,brick,comm,1,0.0,,,0,1,0,0,0,0,0,0,0,宜蘭,462
五結鄉,宜蘭縣五結鄉鎮安路６３巷３６弄２２號,129.67,土地2建物1車位0,244.26,5,2,5,13850000.0,56702.0,225.5,0.0,18.76,459.0,2021,11,13807,11537,7324,4712,0.0,7.68,3.0,rc,res,1,0.0,2015.0,6.0,0,1,0,0,0,0,0,0,0,羅東,4712
五結鄉,宜蘭縣五結鄉孝威南路４２之３號,733.66,土地5建物1車位0,494.09,4,2,6,19500000.0,39466.0,357.94,5.04,131.11,,2021,11,15600,13331,8195,4776,1.02,26.540000000000003,4.0,rc,,0,0.0,2009.0,12.0,0,1,0,0,0,0,0,0,0,羅東,4776
宜蘭市,宜蘭縣宜蘭市梅洲一路２３巷７號,71.73,土地4建物1車位0,176.3,4,2,5,8500000.0,48213.0,161.07,0.0,15.23,,2021,11,3098,4488,10373,15145,0.0,8.64,4.0,rc,,0,0.0,2021.0,0.0,0,1,0,0,0,0,0,0,0,四城,3098
蘇澳鎮,宜蘭縣蘇澳鎮新榮路７０巷８弄１２號,68.2,土地2建物1車位0,151.21,3,2,3,6600000.0,43648.0,139.95,0.0,11.26,,2021,11,23000,20731,16565,12398,0.0,7.449999999999999,3.0,rc,res,1,0.0,2021.0,0.0,0,1,0,0,0,0,0,0,0,羅東,12398
壯圍鄉,宜蘭縣壯圍鄉大福路一段２３６巷３弄１１號,97.84,土地1建物1車位0,176.12,3,2,3,5990000.0,34011.0,158.81,5.31,12.0,464.0,2021,11,6090,7955,10724,17279,3.01,6.81,3.0,rc,,0,0.0,1995.0,26.0,0,1,0,0,0,0,0,0,0,四城,6090
