town,address,land_area,urb_zoning,nurb_zoning,nurb_land,date,object_num,story,material,completion_date,building_area,n_bed,n_hall,n_bath,d_comp,d_manager,price,unitprice,note,serialnumber,main_area,aux_area,balcony_area,d_elevator,trans_num,year,month,lat,lng
壯圍鄉,宜蘭縣壯圍鄉壯濱路六段２９２巷１弄５號,113.76,,鄉村區,乙種建築用地,1080411,土地1建物1車位0,三層,鋼筋混凝土造,830119.0,153.92,4,2,3,有,無,3500000.0,22739.0,,RPUNMLMKOHOFFBG68CA,131.55,8.72,13.65,,,2019,4,24.803294,121.81727
礁溪鄉,宜蘭縣礁溪鄉育英路９０巷７弄１０號,85.52,住,,,1080410,土地2建物1車位0,二層,鋼筋混凝土造,731117.0,113.32,7,2,3,有,無,6250000.0,55154.0,,RPPNMLRJOHOFFBG58CA,113.32,0.0,0.0,,,2019,4,24.7860554,121.7571342
礁溪鄉,宜蘭縣礁溪鄉瑪僯路48之6號,101.63,,特定農業區,甲種建築用地,1070827,土地3建物1車位0,三層,鋼筋混凝土造,1080314.0,185.0,4,2,5,有,無,8650000.0,46757.0,,RPQOMLKLNHOFFBG18CA,166.82,0.0,18.18,,,2018,8,24.792318,121.772758
宜蘭市,宜蘭縣宜蘭市中山路五段１５１巷５２號,109.62,住,,,1080412,土地2建物1車位0,三層,鋼筋混凝土造,1071127.0,195.15,5,3,3,有,無,12500000.0,64053.0,,RPROMLLLNHOFFBG38CA,183.0,0.0,12.15,,,2019,4,24.7712966,121.7559883
五結鄉,宜蘭縣五結鄉成鳳路１４３號,149.15,,鄉村區,乙種建築用地,1080423,土地1建物1車位0,二層,鋼筋混凝土加強磚造,690627.0,107.52,4,2,2,有,無,1960000.0,18229.0,,RPXOMLSLNHOFFAG96CA,107.52,0.0,0.0,,,2019,4,24.6624529,121.8245849
五結鄉,宜蘭縣五結鄉成功路２巷６弄５６號,70.96,,工業區,丁種建築用地,1080426,土地1建物1車位0,三層,見其他登記事項,1080403.0,154.47,4,2,3,有,無,7350000.0,47582.0,,RPVNMLKLNHOFFAG48CA,139.93,0.0,14.54,,,2019,4,24.6475445,121.8315717
冬山鄉,宜蘭縣冬山鄉永清路２８９號,95.11,住,,,1080403,土地3建物1車位0,二層,鋼筋混凝土加強磚造,630815.0,113.74,6,3,3,有,無,6300000.0,55389.0,,RPPNMLMLNHOFFAG08CA,113.74,0.0,0.0,,,2019,4,24.6645401,121.766169
五結鄉,宜蘭縣五結鄉大吉三路３０２巷３弄１３號,81.78,,鄉村區,乙種建築用地,1080427,土地1建物1車位0,三層,鋼筋混凝土造,840823.0,136.82,4,2,5,有,無,6380000.0,46631.0,圍牆及3樓廁所增建。,RPSNMLLJOHOFFAG18CA,118.55,11.22,7.05,,,2019,4,24.69525,121.8012595
蘇澳鎮,宜蘭縣蘇澳鎮和平路75巷16號,108.18,住,,,1080505,土地2建物1車位0,三層,見其他登記事項,1070511.0,184.27,4,2,5,有,無,6460000.0,35057.0,1.權利人共二人. 2.建物買賣價原452萬扣除廚具39000元及磁磚26000元，建物買賣價更正為4455000元，故土地及建物買賣總價為6395000元正。,RPVNMLPJOHOFFAG88CA,172.49,0.0,11.78,,,2019,5,24.6207134,121.8370417
蘇澳鎮,宜蘭縣蘇澳鎮馬賽路３９７巷６９弄３８號,97.98,住,,,1080429,土地3建物1車位0,三層,見其他登記事項,1071106.0,194.66,4,2,5,有,無,8050000.0,41354.0,,RPTNMLMLNHOFFAG48CA,179.45,0.0,15.21,,,2019,4,24.6203112,121.8314798
五結鄉,宜蘭縣五結鄉五濱路二段５２１號,73.0,,特定農業區,甲種建築用地,1080505,土地1建物1車位0,三層,鋼筋混凝土造,990316.0,202.88,4,2,3,有,無,4650000.0,22920.0,,RPUNMLLLNHOFFAG48CA,200.56,0.0,2.32,,,2019,5,24.7072974,121.8200498
蘇澳鎮,宜蘭縣蘇澳鎮隘界路２０巷９號,79.39,住,,,1080503,土地1建物1車位0,二層,鋼筋混凝土加強磚造,700730.0,106.76,4,2,4,有,無,3550000.0,33252.0,,RPSNMLNLNHOFFAG48CA,106.76,0.0,0.0,,,2019,5,24.6191883,121.8348651
蘇澳鎮,宜蘭縣蘇澳鎮和平路１９７號,96.45,住,,,1080425,土地1建物1車位0,三層,見其他登記事項,1071129.0,187.51,4,2,4,有,無,8200000.0,43731.0,電梯一座,RPPOMLNLNHOFFAG48EA,175.89,0.0,11.62,,,2019,4,24.6177599,121.840752
宜蘭市,宜蘭縣宜蘭市長春路１１８號,115.6,住,,,1080507,土地1建物1車位0,二層,鋼筋混凝土加強磚造,570320.0,100.86,0,0,2,無,無,9800000.0,97164.0,,RPSNMLNLNHOFFBG58CA,100.86,0.0,0.0,,,2019,5,24.7502887,121.7494796
羅東鎮,宜蘭縣羅東鎮復興路三段１５７巷３０弄５號,61.87,,特定農業區,甲種建築用地,1080426,土地1建物1車位0,二層,鋼筋混凝土加強磚造,640910.0,93.09,4,2,2,有,無,4200000.0,45118.0,,RPTNMLOLNHOFFAG68CA,93.09,0.0,0.0,,,2019,4,24.6948053,121.7599259
五結鄉,宜蘭縣五結鄉學進一路５０巷２號,100.0,住,,,1080423,土地1建物1車位0,三層,鋼筋混凝土造,1050607.0,210.23,4,2,5,有,無,8500000.0,40432.0,,RPTPMLSLNHOFFAG66CA,190.58,4.63,15.02,,,2019,4,24.7011852,121.7743327
三星鄉,宜蘭縣三星鄉照林路三段２６９巷１８之１號,547.0,,特定農業區,甲種建築用地,1080418,土地3建物1車位0,三層,見其他登記事項,1040917.0,343.09,5,2,6,有,無,18000000.0,52464.0,,RPUOMLMKOHOFFAG68CA,326.59,0.0,16.5,,,2019,4,24.6880061,121.6763998
冬山鄉,宜蘭縣冬山鄉永興路一段６９巷６３弄３０號,121.23,,特定農業區,甲種建築用地,1080508,土地3建物1車位0,三層,鋼筋混凝土造,951023.0,160.46,3,1,3,有,無,7500000.0,46741.0,,RPSNMLRLNHOFFAG88CA,134.24,12.94,13.28,,,2019,5,24.653369,121.7739036
蘇澳鎮,宜蘭縣蘇澳鎮馬賽路３９７巷６９弄４６號,112.15,住,,,1080322,土地1建物1車位0,三層,見其他登記事項,1071106.0,197.14,4,2,5,有,無,8600000.0,43624.0,,RPQNMLOLNHOFFAG38CA,181.73,0.0,15.41,,,2019,3,24.6203112,121.8314798
羅東鎮,宜蘭縣羅東鎮豐年路３９巷１２號,95.0,住,,,1080418,土地3建物1車位0,二層,鋼筋混凝土加強磚造,680207.0,107.3,6,2,3,有,無,9200000.0,85741.0,,RPSNMLOLNHOFFAG58CA,107.3,0.0,0.0,,,2019,4,24.6812636,121.7579532
員山鄉,宜蘭縣員山鄉同新路２１９巷９號,209.38,,鄉村區,乙種建築用地,1080423,土地2建物1車位0,二層,鋼筋混凝土加強磚造,710608.0,91.4,3,2,2,有,無,4380000.0,47921.0,,RPQNMLSLNHOFFBG88CA,91.4,0.0,0.0,,,2019,4,24.7619548,121.7286259
員山鄉,宜蘭縣員山鄉同新路４２０巷１弄１２號,60.0,,一般農業區,甲種建築用地,1080421,土地1建物1車位0,二層,鋼筋混凝土加強磚造,791129.0,80.38,2,2,1,有,無,3000000.0,37323.0,親友、員工或其他特殊關係間之交易。；,RPVNMLMKOHOFFBG78CA,80.38,0.0,0.0,,,2019,4,24.7656565,121.7239653
壯圍鄉,宜蘭縣壯圍鄉壯濱路三段４３８巷１１弄１０號,98.62,,鄉村區,乙種建築用地,1080416,土地1建物1車位0,二層,鋼筋混凝土加強磚造,731008.0,113.2,3,1,2,有,無,2100000.0,18551.0,,RPQNMLOLNHOFFBG68EA,113.2,0.0,0.0,,,2019,4,24.7595001,121.81611
三星鄉,宜蘭縣三星鄉三星路二段９９巷１７弄３５號,136.48,,鄉村區,乙種建築用地,1080423,土地1建物1車位0,三層,見其他登記事項,1070731.0,247.03,5,2,5,有,無,16000000.0,64769.0,,RPROMLNLNHOFFAG68EA,234.56,0.0,12.47,,,2019,4,24.6684143,121.7069534
礁溪鄉,宜蘭縣礁溪鄉玉石路40之35號,75.0,,鄉村區,乙種建築用地,1080407,土地1建物1車位0,二層,鋼筋混凝土加強磚造,701113.0,114.8,3,1,2,有,無,4000000.0,34843.0,,RPQNMLQJOHOFFBG68DA,114.8,0.0,0.0,,,2019,4,24.8323912,121.7812914
員山鄉,宜蘭縣員山鄉惠民路２４７之１號,63.34,,鄉村區,乙種建築用地,1080128,土地2建物1車位0,四層,鋼筋混凝土造,1070213.0,179.04,5,1,4,有,無,9200000.0,51385.0,,RPSNMLSLNHOFFBG09CA,174.84,4.2,0.0,,,2019,1,24.7231385,121.7245965
羅東鎮,宜蘭縣羅東鎮公正路３００巷２６號,74.0,住,,,1080421,土地1建物1車位0,二層,鋼筋混凝土加強磚造,580519.0,87.52,3,1,3,有,無,6200000.0,70841.0,含增建或未登記建物。；,RPRNMLQLNHOFFAG68CA,87.52,0.0,0.0,,,2019,4,24.6814675,121.764181
五結鄉,宜蘭縣五結鄉利成路一段１１０巷２弄２號,72.62,,鄉村區,乙種建築用地,1080503,土地1建物1車位0,二層,鋼筋混凝土加強磚造,700216.0,118.44,4,2,2,有,無,2700000.0,22796.0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；,RPVNMLRLNHOFFAG56CA,118.44,0.0,0.0,,,2019,5,24.6504842,121.8277703
三星鄉,宜蘭縣三星鄉中山路一段２５０巷１８號,96.5,住,,,1080514,土地1建物1車位0,二層,見其他登記事項,690528.0,110.98,3,2,2,有,無,3500000.0,31537.0,含增建或未登記建物。；,RPSPMLSLNHOFFAG56CA,110.98,0.0,0.0,,,2019,5,24.7275463,121.7669677
五結鄉,宜蘭縣五結鄉西河三路３１號,116.4,住,,,1080502,土地3建物1車位0,三層,鋼筋混凝土造,930303.0,217.08,4,2,4,有,無,9300000.0,42841.0,,RPROMLKLOHOFFAG28CA,173.82,16.88,26.38,,,2019,5,24.705883,121.7663884
五結鄉,宜蘭縣五結鄉中興路三段１７６號,79.54,住,,,1080422,土地1建物1車位0,三層,鋼筋混凝土造,770707.0,176.45,3,3,3,有,無,8900000.0,50439.0,頂樓及1樓-2樓後方有增建,RPUNMLLJOHOFFAG38CA,161.43,15.02,0.0,,,2019,4,24.6929918,121.7693575
五結鄉,宜蘭縣五結鄉協同街２２號,130.0,住,,,1080406,土地1建物1車位0,二層,鋼筋混凝土加強磚造,680822.0,105.76,4,2,2,有,無,6700000.0,63351.0,,RPQPMLSLNHOFFAG98CA,105.76,0.0,0.0,,,2019,4,24.6867944,121.8005503
礁溪鄉,宜蘭縣礁溪鄉十六結路４７之４３號,112.0,,特定農業區,甲種建築用地,1080502,土地1建物1車位0,二層,鋼筋混凝土加強磚造,701008.0,134.52,3,3,2,有,無,5200000.0,38656.0,本買賣標的有壹樓空地及頂樓增建。,RPOPMLRLNHOFFBG78CA,134.52,0.0,0.0,,,2019,5,24.8179893,121.757369
頭城鎮,宜蘭縣頭城鎮復興路１８巷１之４３號,141.74,住,,,1080513,土地2建物1車位0,三層,鋼筋混凝土造,940708.0,229.86,14,1,15,有,無,9200000.0,40024.0,,RPSOMLTLNHOFFBG66CA,195.13,34.73,0.0,,,2019,5,24.860726,121.8192901
宜蘭市,宜蘭縣宜蘭市舊城北路７４巷３號,270.0,住,,,1080304,土地1建物1車位0,一層,磚造,,85.98,0,0,0,無,無,7000000.0,81414.0,屋況設備之瑕疵已由買賣總價中折價,RPPNMLTLNHOFFBG88CA,85.98,0.0,0.0,,,2019,3,24.7602079,121.7548988
宜蘭市,宜蘭縣宜蘭市西安街１６巷６號,88.55,商,,,1080401,土地1建物1車位0,三層,鋼筋混凝土造,710403.0,149.85,3,2,2,有,無,5400000.0,36036.0,,RPWNMLLKOHOFFBG78CA,149.85,0.0,0.0,,,2019,4,24.7575702,121.7507181
頭城鎮,宜蘭縣頭城鎮頭濱路二段３５６巷１９號,86.65,,一般農業區,甲種建築用地,1080106,土地1建物1車位0,二層,鋼筋混凝土加強磚造,700328.0,130.04,5,2,3,有,無,2600000.0,19994.0,含增建、親屬買賣,RPSOMLRLNHOFFBG66EA,130.04,0.0,0.0,,,2019,1,24.834479,121.823737
員山鄉,宜蘭縣員山鄉榮光路２２０巷３號,119.5,,特定農業區,甲種建築用地,1080415,土地1建物1車位0,三層,鋼筋混凝土造,840303.0,161.94,3,2,3,有,無,3500000.0,21613.0,壹樓空地，2樓-3樓有增建。,RPWNMLLJOHOFFBG68CA,148.08,4.62,9.24,,,2019,4,24.7195223,121.6914654
五結鄉,宜蘭縣五結鄉中正西路８９巷９１號,89.89,住,,,1080317,土地3建物1車位0,二層,鋼筋混凝土加強磚造,620822.0,83.16,3,2,1,有,無,4000000.0,48100.0,,RPWOMLSLNHOFFAG86CA,83.16,0.0,0.0,,,2019,3,24.7012291,121.7671949
羅東鎮,宜蘭縣羅東鎮南門路５０巷３號,107.0,住,,,1080503,土地1建物1車位0,三層,鋼筋混凝土加強磚造,640315.0,167.43,4,2,3,有,無,4500000.0,26877.0,,RPQNMLTLNHOFFAG88CA,167.43,0.0,0.0,,,2019,5,24.6732466,121.7684524
冬山鄉,宜蘭縣冬山鄉冬山路一段３７巷９弄６號,101.67,,風景區,丙種建築用地,1080513,土地1建物1車位0,四層,鋼筋混凝土造,841106.0,157.95,4,2,3,有,無,3680000.0,23299.0,,RPTNMLTLNHOFFAG56CA,145.17,0.0,12.78,,,2019,5,24.6148476,121.8100323
三星鄉,宜蘭縣三星鄉集慶一路４５巷６弄８號,123.51,住,,,1080505,土地3建物1車位0,三層,見其他登記事項,1070503.0,169.3,3,2,4,有,無,7750000.0,45777.0,,RPSNMLKMNHOFFAG28CA,154.88,0.0,14.42,,,2019,5,24.6744894,121.662532
羅東鎮,宜蘭縣羅東鎮民有街３３巷６號,25.0,住,,,1080508,土地1建物1車位0,二層,鋼筋混凝土加強磚造,630422.0,30.65,4,1,2,有,無,1180000.0,38499.0,親友、員工或其他特殊關係間之交易。；,RPRNMLLMNHOFFAG28CA,30.65,0.0,0.0,,,2019,5,24.6786097,121.7628432
冬山鄉,宜蘭縣冬山鄉冬山路三段５２７號,73.44,商,,,1080406,土地1建物1車位0,一層,加強磚造,59.0,61.59,0,0,1,無,無,6100000.0,99042.0,2.3樓有增建。,RPTNMLPJOHOFFAG68CA,61.59,0.0,0.0,,,2019,4,24.6641202,121.7742757
五結鄉,宜蘭縣五結鄉中正路三段４７巷３２弄１６１號,119.94,住,,,1080421,土地1建物1車位0,三層,鋼筋混凝土造,1030424.0,213.28,3,3,4,有,無,10550000.0,49465.0,一樓空地及雨遮，採光罩有增建。,RPUNMLPJOHOFFAG78CA,193.42,0.0,19.86,,,2019,4,24.7048898,121.7685062
羅東鎮,宜蘭縣羅東鎮河濱路１５０號,114.4,,特定農業區,甲種建築用地,1080507,土地2建物1車位0,三層,鋼筋混凝土造,920529.0,189.38,4,3,4,有,無,11500000.0,60724.0,,RPUNMLQJOHOFFAG88CA,136.35,30.05,22.98,,,2019,5,24.6936229,121.7540965
羅東鎮,宜蘭縣羅東鎮西安街１４８巷１２號,111.55,,鄉村區,乙種建築用地,1080503,土地1建物1車位0,三層,鋼筋混凝土加強磚造,691104.0,138.36,6,2,2,有,無,5500000.0,39751.0,,RPVNMLOJOHOFFAG78CA,138.36,0.0,0.0,,,2019,5,24.6697183,121.7600728
冬山鄉,宜蘭縣冬山鄉香和路１４７號,114.69,住,,,1080405,土地2建物1車位0,三層,鋼筋混凝土造,1000728.0,165.06,3,2,3,有,無,8500000.0,51496.0,,RPXNMLOJOHOFFAG98CA,142.96,6.99,15.11,,,2019,4,24.6276548,121.7985488
蘇澳鎮,宜蘭縣蘇澳鎮隘界路２２之２號,124.04,住,,,1080503,土地0建物1車位0,三層,鋼筋混凝土造,940311.0,231.89,3,2,3,有,無,8300000.0,35793.0,,RPRRMLLKOHOFFAG58CA,207.0,10.22,14.67,,,2019,5,24.6194261,121.8350408
蘇澳鎮,宜蘭縣蘇澳鎮民昌街２１巷１２號,76.75,住,,,1080503,土地1建物1車位0,二層,鋼筋混凝土加強磚造,700324.0,84.2,0,0,2,有,無,2550000.0,30285.0,含增建或未登記建物。；,RPOOMLKKPHOFFAG97CA,84.2,0.0,0.0,,,2019,5,24.5926512,121.8416052
蘇澳鎮,宜蘭縣蘇澳鎮志成路２１０號,64.81,住,,,1080506,土地1建物1車位0,二層,鋼筋混凝土加強磚造,660402.0,103.26,6,1,3,有,無,4600000.0,44548.0,,RPQNMLPJOHOFFAG58EA,103.26,0.0,0.0,,,2019,5,24.5946097,121.8385375
礁溪鄉,宜蘭縣礁溪鄉四結８７之２號,222.53,住,,,1080503,土地2建物1車位0,三層,鋼筋混凝土造,830524.0,186.57,6,2,2,有,無,6450000.0,34571.0,一樓空地增建及陽台外推,RPXNMLLLOHOFFBG98CA,156.27,20.89,9.41,,,2019,5,24.6898442,121.772258
冬山鄉,宜蘭縣冬山鄉鹿埔路５２６巷１３號,119.07,,特定農業區,甲種建築用地,1080427,土地10建物1車位0,三層,鋼筋混凝土造,991203.0,161.69,2,2,3,有,無,6750000.0,41747.0,買受人共2人，壹樓及3樓後方有增建。,RPWNMLLJOHOFFAG58CA,145.64,0.0,16.05,,,2019,4,24.6569207,121.7509134
蘇澳鎮,宜蘭縣蘇澳鎮建福路１７巷９號,70.8,,鄉村區,乙種建築用地,1080513,土地1建物1車位0,二層,鋼筋混凝土加強磚造,690118.0,98.4,5,1,2,有,無,3700000.0,37602.0,,RPPOMLQJOHOFFAG48CA,98.4,0.0,0.0,,,2019,5,24.6445514,121.8303394
三星鄉,宜蘭縣三星鄉楓林一路１７５巷１２號,156.93,,特定農業區,甲種建築用地,1080504,土地3建物1車位0,三層,見其他登記事項,1070719.0,198.06,4,2,3,有,有,7800000.0,39382.0,,RPQOMLKKOHOFFAG08CA,183.69,0.0,14.37,,,2019,5,24.6843884,121.6653562
五結鄉,宜蘭縣五結鄉二結路３６２號,95.77,住,,,1080505,土地1建物1車位0,二層,鋼筋混凝土加強磚造,710728.0,110.3,5,2,4,有,無,7800000.0,70716.0,,RPVNMLQJOHOFFAG98CA,110.3,0.0,0.0,,,2019,5,24.7076496,121.7702597
五結鄉,宜蘭縣五結鄉中正路一段１９６巷１０號,116.03,住,,,1080429,土地1建物1車位0,二層,鋼筋混凝土加強磚造,590510.0,92.22,2,2,2,有,無,5300000.0,57471.0,,RPVNMLLMNHOFFAG68CA,92.22,0.0,0.0,,,2019,4,24.6914937,121.7704853
宜蘭市,宜蘭縣宜蘭市東津路１７號,123.53,,特定農業區,甲種建築用地,1080406,土地2建物1車位0,三層,鋼筋混凝土造,1020606.0,218.63,4,2,5,有,無,9200000.0,42080.0,,RPXOMLOJOHOFFBG56CA,202.65,0.0,15.98,,,2019,4,24.7591148,121.7537404
宜蘭市,宜蘭縣宜蘭市中興路２９７巷２８號,17.94,住,,,1080520,土地1建物1車位0,二層,鋼筋混凝土加強磚造,691209.0,25.18,3,1,2,有,無,638198.0,25345.0,二親等買賣無私契姐弟買賣價由權利人提供申報,RPQOMLOJOHOFFBG68EA,25.17,0.0,0.0,,,2019,5,24.7569221,121.7633741
宜蘭市,宜蘭縣宜蘭市神農路一段１３２巷３０號,85.0,住,,,1080511,土地1建物1車位0,二層,鋼筋混凝土加強磚造,,98.8,3,2,1,有,無,4950000.0,50101.0,建物為40年以上之老舊房屋，無裝璜、有漏水，依現況移交。,RPQNMLLLOHOFFBG28CA,98.8,0.0,0.0,,,2019,5,24.7472283,121.7503197
羅東鎮,宜蘭縣羅東鎮中山路三段４０１巷３弄６號,82.0,住,,,1080506,土地1建物1車位0,三層,鋼筋混凝土造,690628.0,142.59,3,2,3,有,無,6500000.0,45585.0,一樓法定空地有增建。,RPOPMLKLOHOFFAG08CA,142.59,0.0,0.0,,,2019,5,24.6739572,121.7645019
五結鄉,宜蘭縣五結鄉中正路三段１４６巷１６弄１３號,271.16,商,,,1080327,土地2建物1車位0,二層,加強磚造,680701.0,138.27,3,1,2,有,無,6800000.0,49179.0,親友、員工或其他特殊關係間之交易。；,RPTNMLTKOHOFFAG56CA,138.27,0.0,0.0,,,2019,3,24.7062079,121.772959
蘇澳鎮,宜蘭縣蘇澳鎮頂興路１６２號,69.8,,工業區,丁種建築用地,1080516,土地1建物1車位0,三層,鋼筋混凝土造,1070205.0,156.39,4,2,3,有,無,7350000.0,46998.0,,RPQOMLOJOHOFFAG38CA,141.66,0.0,14.73,,,2019,5,24.6448279,121.8343267
冬山鄉,宜蘭縣冬山鄉梅花路５４５號,618.0,,鄉村區,乙種建築用地,1080512,土地2建物1車位0,一層,見其他登記事項,550101.0,24.38,1,1,1,有,無,14000000.0,574241.0,,RPROMLMKOHOFFAG38CA,24.38,0.0,0.0,,,2019,5,24.6627074,121.7382711
蘇澳鎮,宜蘭縣蘇澳鎮冷泉路５３巷１４號,73.86,住,,,1080527,土地1建物1車位0,二層,鋼筋混凝土加強磚造,680125.0,97.56,3,1,1,有,無,1550000.0,15888.0,,RPTNMLRLOHOFFAG09CA,97.56,0.0,0.0,,,2019,5,24.5988091,121.8463492
礁溪鄉,宜蘭縣礁溪鄉漳福路２３巷１０號,83.37,工,,,1080514,土地1建物1車位0,二層,鋼筋混凝土加強磚造,700905.0,95.24,3,2,2,有,無,3300000.0,34649.0,,RPPNMLPKOHOFFBG48CA,95.24,0.0,0.0,,,2019,5,24.7892074,121.7404823
員山鄉,宜蘭縣員山鄉員山路一段１００巷２２號,753.17,住,,,1080430,土地3建物1車位0,三層,鋼筋混凝土造,870805.0,405.28,7,0,3,有,無,32300000.0,79698.0,,RPSNMLLLOHOFFBG48CA,331.38,39.88,34.02,,,2019,4,24.7477684,121.7297207
宜蘭市,宜蘭縣宜蘭市進士路１５１巷６弄１２號,149.0,住,,,1080515,土地1建物1車位0,二層,鋼筋混凝土加強磚造,670525.0,194.14,15,0,15,有,無,14500000.0,74688.0,含增建或未登記建物。；,RPSOMLLKOHOFFBG48CA,194.14,0.0,0.0,,,2019,5,24.7445862,121.7470324
宜蘭市,宜蘭縣宜蘭市大福路一段11巷7號,88.0,,鄉村區,乙種建築用地,1080323,土地1建物1車位0,二層,鋼筋混凝土加強磚造,671021.0,102.0,4,3,2,有,無,5000000.0,49020.0,增建範圍：一樓空地、頂樓、陽台。,RPVNMLSKOHOFFBG76CA,102.0,0.0,0.0,,,2019,3,24.7676448,121.7715724
蘇澳鎮,宜蘭縣蘇澳鎮中山路一段１６３號,120.31,住,,,1080516,土地2建物1車位0,三層,鋼筋混凝土造,690414.0,244.08,4,3,3,有,無,6500000.0,26631.0,含增建或未登記建物。；,RPUNMLOLOHOFFAG88CA,244.08,0.0,0.0,,,2019,5,24.5957163,121.8468549
冬山鄉,宜蘭縣冬山鄉永興路二段２７３巷６８號,76.08,,鄉村區,乙種建築用地,1080429,土地1建物1車位0,三層,見其他登記事項,1051018.0,138.8,3,2,4,有,無,8100000.0,58357.0,,RPQRMLLKOHOFFAG48CA,118.02,0.0,20.78,,,2019,4,24.6587334,121.7545898
羅東鎮,宜蘭縣羅東鎮豐年路２１６號,138.0,住,,,1080509,土地1建物1車位0,三層,鋼筋混凝土造,920123.0,264.39,7,2,5,有,無,18500000.0,69972.0,權利人計二位；另有增建，約10坪。,RPOOMLKKOHOFFAG87CA,245.67,0.0,18.72,,,2019,5,24.6821808,121.7616873
冬山鄉,宜蘭縣冬山鄉冬山路一段７５１巷２弄１６號,76.0,住,,,1080502,土地1建物1車位0,二層,鋼筋混凝土加強磚造,690818.0,103.0,0,0,0,無,無,3200000.0,31068.0,含增建或未登記建物。；,RPOOMLNKOHOFFAG18CA,103.0,0.0,0.0,,,2019,5,24.6303129,121.7971685
五結鄉,宜蘭縣五結鄉中正路二段２２號　,70.55,住,,,1080427,土地1建物1車位0,三層,鋼筋混凝土加強磚造,650918.0,196.05,0,0,3,無,無,7300000.0,37235.0,,RPQNMLNKOHOFFAG28CA,196.05,0.0,0.0,,,2019,4,24.6952815,121.7695868
蘇澳鎮,宜蘭縣蘇澳鎮中山路一段２０６巷２號,91.5,住,,,1080514,土地1建物1車位0,二層,鋼筋混凝土加強磚造,650730.0,83.26,3,2,2,有,無,2900000.0,34831.0,1、2樓後方增建,RPUOMLOKOHOFFAG88CA,83.26,0.0,0.0,,,2019,5,24.595864,121.8467124
五結鄉,宜蘭縣五結鄉大吉二路１３９號,146.64,,一般農業區,甲種建築用地,1080508,土地3建物1車位0,三層,見其他登記事項,1080308.0,201.6,5,2,4,有,無,9300000.0,46131.0,房屋及土地計910萬元農地20萬元,RPQNMLSKOHOFFAG78CA,186.42,0.0,15.18,,,2019,5,24.69115,121.8009598
冬山鄉,宜蘭縣冬山鄉水源路１１８巷４７號,85.01,,特定農業區,甲種建築用地,1080408,土地1建物1車位0,二層,鋼筋混凝土加強磚造,701221.0,102.46,0,0,3,無,無,6250000.0,60999.0,本案有增建範圍:壹樓空地、頂樓,RPXNMLLJPHOFFAG78CA,102.46,0.0,0.0,,,2019,4,24.6678609,121.7513007
壯圍鄉,宜蘭縣壯圍鄉中興五路１４３巷６號,107.0,,特定農業區,甲種建築用地,1080423,土地1建物1車位0,二層,鋼筋混凝土加強磚造,830225.0,153.95,4,2,2,有,無,4600000.0,29880.0,含增建或未登記建物。；,RPXNMLQJOHOFFBG66CA,124.27,17.74,11.94,,,2019,4,24.7286486,121.801598
