縣市別,行政區,街道名稱及範圍,路寬(m),臨街關係,用途類別,構造種類,建築完成年月,移轉日期,總樓層數,移轉層數,土地使用分區,移轉土地面積(坪),移轉房屋面積(坪),總價(萬元),單價(萬元/坪)
桃園縣,桃園市,大明街-桃鶯路與樹林八街之間,8,臨街地,透天住宅,加強磚造,０６６０５,095年04月,2,全,工業區,21.74,31.12,240,7.71
桃園縣,桃園市,大明街-樹仁二街、大原路、桃鶯路之間,7,裡地,透天住宅,加強磚造,０７００４,094年12月,2,全,工業區,34.22,36.00,400,11.11
桃園縣,桃園市,大林路-介壽路與延平路間,15,臨街地,華廈,鋼筋混凝土造,０９１１１,099年01月,8,3,住宅區,10.03,55.07,900,16.34
桃園縣,桃園市,大林路-延平路與民族路間,15,臨街地,透天住宅,加強磚造,０７２０６,097年04月,3,全,住宅區,22.08,47.59,520,10.93
桃園縣,桃園市,大林路-長安街與延平路間,15,臨街地,華廈,鋼筋混凝土造,０９２０７,096年01月,8,5,住宅區,8.94,41.06,450,10.96
桃園縣,桃園市,大原路- 樹仁二街至樹仁三街之間,8,裡地,透天住宅,鋼筋混凝土造,０７７０９,089年01月,2,全,住宅區,27.04,42.16,720,17.08
桃園縣,桃園市,大原路-桃鶯路與樹仁二街間,8,裡地,透天住宅,加強磚造,０５９０１,097年04月,2,全,工業區,27.92,36.09,360,9.98
桃園縣,桃園市,大原路-榮華街和樹仁三街之間,6,裡地,透天住宅,鋼筋混凝土造,０９３１１,095年04月,4,全,住宅區,18.34,61.43,630,10.26
桃園縣,桃園市,大原路-榮華街與樹仁三街間,8,裡地,透天住宅,鋼筋混凝土造,０７８０５,095年09月,2,全,住宅區,24.79,39.60,620,15.66
桃園縣,桃園市,大原路-榮華街與樹仁三街間,10,裡地,透天住宅,鋼筋混凝土造,０７８０１,095年12月,2,全,住宅區,26.16,42.17,520,12.33
桃園縣,桃園市,大原路-樹仁二街與樹仁三街之間,10,裡地,透天住宅,加強磚造,０６５０１,089年10月,2,全,住宅區,20.01,26.95,480,17.81
桃園縣,桃園市,大原路-樹仁二街與樹仁三街間,10,裡地,透天住宅,鋼筋混凝土造,０８９０２,096年01月,4,全,農業區,38.86,66.55,570,8.56
桃園縣,桃園市,大原路-樹仁二街與樹仁三街間,7,臨街地,透天住宅,加強磚造,０６００１,097年01月,2,全,住宅區,41.82,61.50,800,13.01
桃園縣,桃園市,大原路-樹仁二街與樹仁三街間,10,裡地,透天住宅,鋼筋混凝土造,０９４０６,097年07月,4,全,農業區,21.35,59.93,520,8.68
桃園縣,桃園市,大原路-樹仁二街與樹仁三街間,10,臨街地,透天住宅,加強磚造,０６００１,098年01月,2,全,住宅區,41.52,61.50,720,11.71
桃園縣,桃園市,大原路-樹仁二街與樹仁三街間,10,臨街地,透天住宅,鋼筋混凝土造,０９８１２,099年01月,5,全,住宅區,30.49,94.01,980,10.42
桃園縣,桃園市,大原路-樹仁三街與八德市界之間,10,裡地,透天住宅,加強磚造,０６１０６,097年12月,1,全,農業區,32.32,19.92,320,16.06
桃園縣,桃園市,大連一街-正康三街與大連二街之間,7,臨街地,住宅大樓,鋼筋混凝土造,０８５０５,099年07月,12,7,住宅區,4.99,29.13,230,7.90
桃園縣,桃園市,大連一街-正康三街與信光街之間,7,臨街地,住宅大樓,鋼筋混凝土造,０８５０５,100年01月,12,4,住宅區,2.00,21.68,240,11.07
桃園縣,桃園市,大連一街-浦江街與信光街間,8,臨街地,住宅大樓,鋼筋混凝土造,０８５０５,095年04月,12,12,住宅區,4.83,29.24,235,8.04
桃園縣,桃園市,大連二街-大連二街274巷,7,裡地,透天住宅,鋼筋混凝土造,０８９０２,100年04月,5,全,住宅區,33.12,107.50,1410,13.12
桃園縣,桃園市,大連二街-文昌國小附近,6,裡地,透天住宅,鋼筋混凝土造,０８９０２,092年04月,5,全,住宅區,26.00,81.90,880,10.74
桃園縣,桃園市,大連二街-正康四街與中正五街之間,7,裡地,透天住宅,鋼筋混凝土造,０８８０２,100年01月,5,全,住宅區,24.38,73.01,900,12.33
桃園縣,桃園市,大連二街-正康四街與信光路之間,7,裡地,透天住宅,鋼筋混凝土造,０８８０２,099年04月,5,全,住宅區,24.38,71.69,700,9.76
桃園縣,桃園市,大連二街-慈文路與大連一街之間,7,臨街地,住宅大樓,鋼筋混凝土造,０９９０６,100年01月,15,4,住宅區,6.74,60.35,830,13.75
桃園縣,桃園市,大連二街-慈文路與大連一街之間,7,臨街地,住宅大樓,鋼筋混凝土造,０９９０６,100年01月,15,8,住宅區,6.74,60.29,800,13.27
桃園縣,桃園市,大連二街-慈文路與文昌國中間,8,裡地,透天住宅,鋼筋混凝土造,０８９０２,096年01月,5,全,住宅區,20.54,67.28,820,12.19
桃園縣,桃園市,大連二街-慈文路與正康三街間,8,臨街地,公寓,鋼筋混凝土造,０８４０２,095年01月,4,1,住宅區,16.37,41.45,530,12.79
桃園縣,桃園市,大連二街-慈文路與義光街之間,7,臨街地,公寓,鋼筋混凝土造,０８４０２,100年01月,4,4,住宅區,16.37,41.45,500,12.06
桃園縣,桃園市,大連二街-慈文路與義興街之間,7,裡地,透天住宅,鋼筋混凝土造,０８９０２,089年01月,5,全,住宅區,20.57,62.24,950,15.26
桃園縣,桃園市,大連三街-大連二街與中正路之間,7,裡地,公寓,鋼筋混凝土造,０６８０９,094年12月,4,3,住宅區,14.29,36.22,325,8.97
桃園縣,桃園市,大連三街-大連二街與中正路之間,7,裡地,公寓,鋼筋混凝土造,０６８０９,094年12月,4,4,住宅區,14.29,36.22,320,8.83
桃園縣,桃園市,大連三街-大連三街1號至50號,8,臨街地,華廈,鋼筋混凝土造,０９４０８,100年07月,10,4,住宅區,14.14,80.12,1278,15.95
桃園縣,桃園市,大連三街-大連三街51至100號,7,臨街地,華廈,鋼筋混凝土造,０８８０５,100年04月,7,7,住宅區,7.39,47.39,565,11.92
桃園縣,桃園市,大連三街-大連三街51至100號,7,臨街地,華廈,鋼筋混凝土造,０９４０８,100年12月,10,4,住宅區,14.12,68.96,1200,17.40
桃園縣,桃園市,大連三街-正康三街與正康四街間,6,臨街地,華廈,鋼筋混凝土造,０８２０９,095年01月,6,6,住宅區,5.55,29.13,230,7.90
桃園縣,桃園市,大連三街-正康三街與正康四街間,6,臨街地,華廈,鋼筋混凝土造,０８２０９,095年09月,6,6,住宅區,5.55,29.13,230,7.90
桃園縣,桃園市,大連三街-正康四街與中正五街之間,6,裡地,住宅大樓,鋼筋混凝土造,０８８０５,092年04月,7,5,住宅區,7.59,31.91,280,8.77
桃園縣,桃園市,大連三街-正康四街與信光街之間,7,臨街地,華廈,鋼筋混凝土造,０９４０８,097年07月,10,10,住宅區,5.40,66.47,800,12.04
桃園縣,桃園市,大連三街-美麗歐洲社區內,6,裡地,住宅大樓,鋼筋混凝土造,０８２０９,092年04月,6,5,住宅區,5.55,22.36,185,8.27
桃園縣,桃園市,大連三街-慈文路與義光街之間,7,臨街地,透天住宅,鋼筋混凝土造,０８９０６,089年07月,5,全,住宅區,25.71,58.21,1030,17.69
桃園縣,桃園市,大連四街-大連四街1至50號,7,臨街地,華廈,鋼筋混凝土造,０８８０５,100年04月,7,5,住宅區,8.02,45.87,530,11.55
桃園縣,桃園市,大連四街-中正路與正康四街之間,7,臨街地,住宅大樓,鋼筋混凝土造,０９６０６,097年07月,13,2,住宅區,5.31,35.08,460,13.11
桃園縣,桃園市,大連四街-中正路與正康四街之間,7,臨街地,住宅大樓,鋼筋混凝土造,０９６０６,097年07月,13,9,住宅區,5.39,35.08,630,17.96
桃園縣,桃園市,大連四街-中正路與正康四街之間,7,臨街地,華廈,鋼筋混凝土造,０９４０８,098年10月,9,6,住宅區,5.62,27.01,290,10.74
桃園縣,桃園市,大連四街-中正路與正康四街之間,7,臨街地,華廈,鋼筋混凝土造,０９４０８,099年07月,9,3,住宅區,5.67,27.01,340,12.59
桃園縣,桃園市,大連四街-中正路與正康四街間,7,臨街地,住宅大樓,鋼筋混凝土造,０９６０６,098年01月,13,12,住宅區,2.53,16.69,230,13.78
桃園縣,桃園市,大連四街-中正路與正康四街間,7,臨街地,住宅大樓,鋼筋混凝土造,０９６０６,099年01月,12,10,住宅區,7.92,60.03,600,10.00
桃園縣,桃園市,大連四街-中正路與正康四街間,7,臨街地,住宅大樓,鋼筋混凝土造,０９６０６,099年01月,12,5,住宅區,5.39,46.59,550,11.81
桃園縣,桃園市,大連四街-正康四街與中正路之間,7,臨街地,華廈,鋼筋混凝土造,０９４０８,097年04月,9,3,住宅區,7.86,29.60,380,12.84
桃園縣,桃園市,大連四街-正康四街與中正路之間,7,臨街地,住宅大樓,鋼筋混凝土造,０９６０６,097年04月,13,4,住宅區,8.00,48.52,750,15.46
桃園縣,桃園市,大連四街-正康四街與中正路間,8,臨街地,華廈,鋼筋混凝土造,０９４０８,096年07月,8,3,住宅區,7.21,39.06,480,12.29
桃園縣,桃園市,大連四街-正康四街與中正路間,7,臨街地,住宅大樓,鋼筋混凝土造,０９６０６,098年01月,12,11,住宅區,5.88,35.78,510,14.25
桃園縣,桃園市,大智路-興華路與桃鶯路間,20,臨街地,透天住宅,鋼筋混凝土造,０７３０１,096年04月,1,全,工業區,266.81,161.68,2500,15.46
桃園縣,桃園市,大華七街-正康一街與正康二街間,8,臨街地,公寓,鋼筋混凝土造,０６９０７,098年01月,4,3,住宅區,8.75,20.21,155,7.67
桃園縣,桃園市,大華七街-正康二街與民生路之間,8,臨街地,透天住宅,加強磚造,０６６１２,098年10月,3,全,住宅區,41.44,49.07,1300,26.49
桃園縣,桃園市,大華二街-大華二街1號至50號,8,臨街地,住宅大樓,鋼筋混凝土造,０８５０１,100年07月,13,6,住宅區,7.59,46.29,325,7.02
桃園縣,桃園市,大華二街-正康一街與正康二街之間,6,臨街地,華廈,鋼筋混凝土造,０８５０１,094年04月,7,4,住宅區,7.18,27.88,250,8.97
桃園縣,桃園市,大華二街-正康一街與正康二街間,8,臨街地,住宅大樓,鋼筋混凝土造,０８５０１,098年01月,13,4,住宅區,7.59,46.29,320,6.91
桃園縣,桃園市,大華八街-正康一街與正康二街之間,6,裡地,住宅大樓,鋼筋混凝土造,０７３０６,092年07月,5,1,住宅區,6.17,26.21,200,7.63
桃園縣,桃園市,大華八街-正康一街與正康二街之間,8,裡地,公寓,鋼筋混凝土造,０７３０６,092年12月,5,1,住宅區,6.17,26.21,250,9.54
桃園縣,桃園市,大華八街-正康一街與正康二街間,7,臨街地,透天住宅,鋼筋混凝土造,０９４１１,095年09月,5,全,住宅區,21.48,73.83,805,10.90
桃園縣,桃園市,大華八街-正康一街與正康二街間,7,臨街地,透天住宅,加強磚造,０５９１２,098年01月,3,全,住宅區,18.75,47.64,650,13.64
桃園縣,桃園市,大華八街-民生路與正康一街之間,8,臨街地,公寓,鋼筋混凝土造,０７２０８,099年07月,5,5,住宅區,9.76,36.48,280,7.68
桃園縣,桃園市,大華三街-正康一街與正康二街之間,6,臨街地,透天住宅,加強磚造,０６１１０,095年01月,2,全,住宅區,24.80,42.26,500,11.83
桃園縣,桃園市,大華三街-正康二街與正康一街之間,8,臨街地,透天住宅,加強磚造,０６１０７,097年07月,2,全,住宅區,24.80,42.02,680,16.18
桃園縣,桃園市,大華五街-大華六街與正康二街之間,6,臨街地,透天住宅,加強磚造,０６５０４,089年10月,3,全,住宅區,29.34,60.29,1000,16.59
桃園縣,桃園市,大華五街-正康一街與大華六街間,6,臨街地,透天住宅,加強磚造,０６０１１,096年01月,2,全,住宅區,27.83,45.19,680,15.05
桃園縣,桃園市,大華五街-正康二街與民生路之間,6,裡地,住宅大樓,鋼筋混凝土造,０６９０９,091年12月,6,4,住宅區,7.28,29.62,240,8.10
桃園縣,桃園市,大業路1段-大業路1段101至150號,15,臨街地,華廈,鋼筋混凝土造,０９２１２,100年04月,9,4,住宅區,6.54,66.97,565,8.44
桃園縣,桃園市,大業路1段-大業路1段251至300號,15,臨街地,住宅大樓,鋼筋混凝土造,０９６１０,101年07月,12,1,住宅區,9.54,55.72,1020,18.31
桃園縣,桃園市,大業路1段-大業路1段301至350號,15,臨街地,住宅大樓,鋼筋混凝土造,０９５０９,100年04月,14,4,商業區,5.63,44.08,690,15.65
桃園縣,桃園市,大業路1段-大業路1段301至350號,15,臨街地,住宅大樓,鋼筋混凝土造,０９５０１,101年07月,11,2,住宅區,7.89,68.17,1200,17.60
桃園縣,桃園市,大業路1段-大業路1段51至100號,15,臨街地,華廈,鋼筋混凝土造,０８６１１,100年04月,8,1,住宅區,8.79,53.19,530,9.96
桃園縣,桃園市,大業路1段-大業路1段51至100號,15,臨街地,華廈,鋼筋混凝土造,０８６１１,100年04月,8,3,住宅區,8.79,53.32,470,8.81
桃園縣,桃園市,大業路1段-大業路1段51至100號,15,臨街地,華廈,鋼筋混凝土造,０８６１１,101年07月,8,6,住宅區,6.74,35.06,460,13.12
桃園縣,桃園市,大業路1段-民光東路與三元街之間,12,臨街地,華廈,鋼筋混凝土造,０９５１２,097年01月,6,全,住宅區,12.05,58.48,1300,22.23
桃園縣,桃園市,大業路1段-民光東路與三元街之間,15,臨街地,住宅大樓,鋼筋混凝土造,０８５０４,097年04月,21,5,住宅區,6.55,36.00,335,9.31
桃園縣,桃園市,大業路1段-民光東路與三元街之間,15,臨街地,住宅大樓,鋼筋混凝土造,０８４０５,099年07月,12,11,住宅區,5.32,29.46,210,7.13
桃園縣,桃園市,大業路1段-民光東路與三元街間,12,臨街地,住宅大樓,鋼筋混凝土造,０８４０５,095年01月,13,10,住宅區,4.75,25.18,195,7.74
桃園縣,桃園市,大業路1段-民光東路與三元街間,12,臨街地,住宅大樓,鋼筋混凝土造,０８４０５,095年01月,13,6,住宅區,6.19,47.86,355,7.42
桃園縣,桃園市,大業路1段-民富三街與民富二街之間,12,臨街地,華廈,鋼筋混凝土造,０８４１２,094年04月,7,5,住宅區,5.00,31.42,280,8.91
桃園縣,桃園市,大業路1段-民富三街與民富二街之間,14,臨街地,華廈,鋼筋混凝土造,０８６１１,097年04月,8,8,住宅區,4.69,40.31,946,23.47
桃園縣,桃園市,大業路1段-雙峰路與坤城街間,15,臨街地,透天住宅,鋼筋混凝土造,０９６０１,096年12月,5,全,住宅區,23.09,87.09,1100,12.63
桃園縣,桃園市,大業路1段-雙峰路與寶山街之間,15,臨街地,住宅大樓,鋼筋混凝土造,０９５０９,099年07月,14,13,商業區,2.95,24.79,285,11.50
桃園縣,桃園市,大業路1段-雙峰路與寶山街之間,15,臨街地,住宅大樓,鋼筋混凝土造,０９５０９,099年07月,14,10,商業區,4.56,45.55,552,12.12
桃園縣,桃園市,大業路1段-寶山街與民光東路之間,15,臨街地,透天住宅,鋼筋混凝土造,０８４０６,094年07月,5,全,住宅區,29.84,104.44,1280,12.26
桃園縣,桃園市,大業路2段-大業路2段201至250號,15,臨街地,住宅大樓,鋼筋混凝土造,１０００５,101年04月,12,4,住宅區,6.21,49.37,680,13.77
桃園縣,桃園市,大業路2段-大業路2段251至300號,15,臨街地,華廈,鋼筋混凝土造,０８３０８,100年04月,7,4,住宅區,4.05,22.09,205,9.28
桃園縣,桃園市,大業路2段-向善街與大興路之間,11,臨街地,透天住宅,鋼筋混凝土造,０７８０３,094年12月,4,全,住宅區,27.99,98.56,820,8.32
桃園縣,桃園市,大業路2段-春日路與與大業路2段之間,15,裡地,透天住宅,鋼筋混凝土造,０７８１１,094年01月,5,全,住宅區,32.26,72.26,750,10.38
桃園縣,桃園市,大業路2段-健行路與向善街之間,15,裡地,透天住宅,鋼筋混凝土造,０７８１１,094年04月,5,全,住宅區,18.16,87.15,698,8.01
桃園縣,桃園市,大業路2段-健行路與向善街間,16,裡地,透天住宅,鋼筋混凝土造,０７８１１,096年12月,5,全,住宅區,21.36,74.18,630,8.49
桃園縣,桃園市,大業路2段-健行路與向善路間,15,臨街地,住宅大樓,鋼筋混凝土造,０９６１２,097年04月,12,4,住宅區,4.78,38.28,480,12.54
桃園縣,桃園市,大業路-三元街與民光東路之間,12,臨街地,華廈,鋼筋混凝土造,０９３０９,097年07月,9,2,住宅區,4.46,22.77,275,12.08
桃園縣,桃園市,大業路-三元街與民光東路之間,12,臨街地,華廈,鋼筋混凝土造,０９３０９,097年07月,9,2,住宅區,4.46,22.85,280,12.25
桃園縣,桃園市,大業路-大業路1段101至150號,15,臨街地,住宅大樓,鋼筋混凝土造,１００１１,101年01月,15,7,住宅區,17.61,117.83,2300,19.52
桃園縣,桃園市,大業路-大業路1段11巷,15,裡地,透天住宅,鋼筋混凝土造,０７６０２,100年12月,2,全,住宅區,37.98,43.56,750,17.22
桃園縣,桃園市,大業路-大業路1段301至350號,15,臨街地,華廈,鋼筋混凝土造,０９５０１,100年12月,10,4,住宅區,5.63,25.39,490,19.30
桃園縣,桃園市,大業路-大業路1段50至100號,15,臨街地,住宅大樓,鋼筋混凝土造,０８５０４,100年12月,21,8,住宅區,3.10,30.63,330,10.77
桃園縣,桃園市,大業路-大業路1段51至100號,15,臨街地,住宅大樓,鋼筋混凝土造,０８５０４,100年12月,21,5,住宅區,4.10,42.51,400,9.41
桃園縣,桃園市,大業路-大業路1段51至100號,15,臨街地,住宅大樓,鋼筋混凝土造,０８５０４,100年12月,21,2,住宅區,3.63,43.80,423,9.66
桃園縣,桃園市,大業路-大業路1段51至100號,15,臨街地,住宅大樓,鋼筋混凝土造,０８５０４,101年01月,13,7,住宅區,7.48,47.60,455,9.56
