縣市別,行政區,街道名稱及範圍,路寬(m),臨街關係,用途類別,構造種類,建築完成年月,移轉日期,總樓層數,移轉層數,土地使用分區,移轉土地面積(坪),移轉房屋面積(坪),總價(萬元),單價(萬元/坪)
宜蘭縣,五結鄉,協和中路-五結鄉公所附近,15,裡地,透天住宅,鋼筋混凝土加強磚造,０７１０８,094年12月,2,全,住宅區,28.43,35.94,300,8.35
宜蘭縣,五結鄉,協和中路-五結鄉公所附近,12,裡地,透天住宅,鋼筋混凝土造,０９４１２,095年12月,3,全,住宅區,26.32,60.25,550,9.13
宜蘭縣,五結鄉,協和中路-五結鄉公所附近,8,裡地,透天住宅,鋼筋混凝土造,０８８０３,096年01月,3,全,住宅區,30.25,58.25,555,9.53
宜蘭縣,五結鄉,協和中路-北宜高聯絡道附近,6,裡地,透天住宅,鋼筋混凝土造,０８２１１,097年12月,4,全,甲種建築用地,24.37,50.25,260,5.17
宜蘭縣,五結鄉,協和中路-位於五結中路與協和中路間,12,裡地,透天住宅,鋼筋混凝土造,０９２０９,093年04月,3,全,住宅區,26.92,56.86,560,9.85
宜蘭縣,五結鄉,協和中路-位於五結中路與協和北路間,12,裡地,透天住宅,加強磚造,０７１０９,093年04月,2,全,住宅區,32.97,40.45,260,6.43
宜蘭縣,五結鄉,協和中路-協和中路與協和路間,12,裡地,透天住宅,鋼筋混凝土造,０８９１２,090年01月,3,全,住宅區,28.13,60.37,550,9.11
宜蘭縣,五結鄉,協和中路-協和村萬善堂以東,6,臨街地,透天住宅,鋼筋混凝土造,０８２１１,100年07月,4,全,甲種建築用地,24.67,50.25,360,7.16
宜蘭縣,五結鄉,協和中學-五結中路與協和中路間,12,裡地,透天住宅,鋼筋混凝土造,０８８０９,090年06月,3,全,住宅區,29.64,62.50,520,8.32
宜蘭縣,五結鄉,協和北路-五結鄉公所附近,15,臨街地,透天住宅,鋼筋混凝土造,０８８０５,092年12月,3,全,住宅區,18.66,40.53,360,8.88
宜蘭縣,五結鄉,協和北路-位於五結中路與協和中路間,15,臨街地,透天住宅,鋼筋混凝土造,０９３０２,093年04月,3,全,住宅區,43.86,80.99,800,9.88
宜蘭縣,五結鄉,協和北路-協和中路與五結中路間,15,裡地,透天住宅,鋼筋混凝土造,０９２０９,093年01月,3,全,住宅區,26.32,54.82,500,9.12
宜蘭縣,五結鄉,協和路-中福南路親河路間,15,裡地,透天住宅,鋼筋混凝土加強磚造,０６９１０,094年01月,2,全,甲種建築用地,22.69,23.63,170,7.19
宜蘭縣,五結鄉,協和路-協和橋附近,15,臨街地,透天住宅,鋼筋混凝土加強磚造,０６９０７,096年07月,2,全,甲種建築用地,24.50,33.08,268,8.10
宜蘭縣,五結鄉,協和路-福和二路與中福南路間,6,裡地,透天住宅,鋼筋混凝土加強磚造,０６９１０,100年04月,2,全,甲種建築用地,19.96,25.60,175,6.84
宜蘭縣,五結鄉,和平路16巷-中興路3段與復興路238巷間,7,裡地,透天住宅,鋼筋混凝土造,０８１１２,099年12月,3,全,住宅區,38.67,64.91,640,9.86
宜蘭縣,五結鄉,和平路-台灣宜蘭地方法院羅東辦事處附近,10,裡地,透天住宅,鋼筋混凝土造,０７９０４,091年07月,3,全,住宅區,69.91,49.93,615,12.32
宜蘭縣,五結鄉,和平路-和平路和平巷1號至50號間,4,裡地,透天住宅,鋼筋混凝土加強磚造,０６３０３,101年04月,2,全,住宅區,22.56,27.09,290,10.71
宜蘭縣,五結鄉,和平路-復興路仁愛路間,5,裡地,透天住宅,鋼筋混凝土加強磚造,０７５０５,094年01月,2,全,住宅區,36.44,39.85,320,8.03
宜蘭縣,五結鄉,季水路北巷-國立傳統藝術中心附近,6,裡地,透天住宅,鋼筋混凝土造,０９７０８,099年04月,3,全,甲種建築用地,60.30,74.36,560,7.53
宜蘭縣,五結鄉,季水路北巷-國立傳統藝術中心附近,6,裡地,透天住宅,鋼筋混凝土造,０９７０８,099年07月,3,全,甲種建築用地,62.53,74.36,580,7.80
宜蘭縣,五結鄉,季水路北巷-國立傳統藝術中心附近,7,裡地,透天住宅,鋼筋混凝土造,０９７０８,099年12月,3,全,甲種建築用地,51.45,71.72,525,7.32
宜蘭縣,五結鄉,季水路北巷-國立傳統藝術中心附近,7,裡地,透天住宅,鋼筋混凝土造,０９７０８,099年12月,3,全,甲種建築用地,63.18,71.72,550,7.67
宜蘭縣,五結鄉,季水路北巷-國立傳統藝術中心附近,7,裡地,透天住宅,鋼筋混凝土造,０９７０８,099年12月,3,全,甲種建築用地,57.64,73.54,550,7.48
宜蘭縣,五結鄉,季水路北巷-國立傳統藝術中心附近,7,裡地,透天住宅,鋼筋混凝土造,０９７０８,100年01月,3,全,甲種建築用地,51.45,71.72,560,7.81
宜蘭縣,五結鄉,季水路北巷-親水園養護之家附近,5,裡地,透天住宅,鋼筋混凝土造,０８２０９,098年07月,3,全,乙種建築用地,41.33,54.75,300,5.48
宜蘭縣,五結鄉,季水路-國立傳統藝術中心附近,5,裡地,透天住宅,鋼筋混凝土造,０９７０８,098年10月,3,全,甲種建築用地,45.69,75.80,540,7.12
宜蘭縣,五結鄉,季水路-清水大鎮附近,10,裡地,透天住宅,鋼筋混凝土加強磚造,０６９０８,097年04月,2,全,甲種建築用地,29.41,34.75,190,5.47
宜蘭縣,五結鄉,季水路-清水大鎮附近,10,裡地,透天住宅,鋼筋混凝土造,０８４０７,097年12月,3,全,甲種建築用地,35.78,56.30,330,5.86
宜蘭縣,五結鄉,宜25線-TOYOTA蘭揚汽車附近,10,裡地,透天住宅,鋼筋混凝土造,０９９０１,099年01月,1,全,農牧用地,230.81,28.92,500,17.29
宜蘭縣,五結鄉,宜25線-農禾企業附近,10,裡地,透天住宅,鋼筋混凝土加強磚造,０８９０４,099年01月,2,全,甲種建築用地,122.51,88.42,850,9.61
宜蘭縣,五結鄉,宜31線-河濱路復興北路間,7,裡地,農舍,鋼筋混凝土造,０８１０７,095年12月,1,全,農業區,559.07,27.02,649,24.02
宜蘭縣,五結鄉,社區巷道-興中紙業二結廠附近,8,裡地,透天住宅,鋼筋混凝土造,０９５０７,099年12月,3,全,工業區,77.62,103.61,950,9.17
宜蘭縣,五結鄉,花園新?社區道路-五結國中附近,6,裡地,透天住宅,鋼筋混凝土造,０８３０８,099年12月,3,全,乙種建築用地,32.42,50.72,380,7.49
宜蘭縣,五結鄉,花園新?社區道路-五結國中附近,5,裡地,透天住宅,鋼筋混凝土加強磚造,０７００８,099年12月,2,全,乙種建築用地,42.20,29.13,215,7.38
宜蘭縣,五結鄉,花園新?社區道路-五結國中附近,6,裡地,透天住宅,鋼筋混凝土造,０８３０８,100年01月,3,全,乙種建築用地,32.42,50.72,360,7.10
宜蘭縣,五結鄉,國民路31巷-國民路與國民中路間,12,裡地,透天住宅,鋼筋混凝土造,０９９０５,100年04月,3,全,乙種建築用地,39.78,58.22,680,11.68
宜蘭縣,五結鄉,國民路41巷-國民路與國民中路間,6,裡地,透天住宅,鋼筋混凝土造,０８６１１,099年07月,3,全,甲種建築用地,20.27,41.79,308,7.37
宜蘭縣,五結鄉,國民路48巷-國民路48巷1號至50號間,6,裡地,甲種建築用地,鋼筋混凝土造,０８８０２,100年12月,3,全,透天住宅,38.38,62.74,580,9.24
宜蘭縣,五結鄉,國民路48巷-國民路48巷1號至50號間,6,裡地,甲種建築用地,鋼筋混凝土造,０８８０２,100年12月,3,全,透天住宅,27.60,58.98,440,7.46
宜蘭縣,五結鄉,國民路48巷-國立特殊教育學校以北,6,裡地,透天住宅,鋼筋混凝土造,０８８０２,100年07月,3,全,甲種建築用地,22.91,50.25,383,7.62
宜蘭縣,五結鄉,國民路-五結派出所附近,5,裡地,透天住宅,鋼筋混凝土加強磚造,０６８１２,100年01月,2,全,甲種建築用地,28.13,30.91,195,6.31
宜蘭縣,五結鄉,國民路-五結國小附近,5,裡地,透天住宅,鋼筋混凝土加強磚造,０６８１２,101年01月,2,全,甲種建築用地,27.53,30.82,236,7.66
宜蘭縣,五結鄉,國民路-五結國中附近,10,裡地,透天住宅,鋼筋混凝土造,０９２０５,094年01月,3,全,乙種建築用地,45.38,52.51,510,9.71
宜蘭縣,五結鄉,國民路-吉利新?,10,裡地,透天住宅,鋼筋混凝土造,０８２０４,099年01月,3,全,甲種建築用地,27.22,44.13,320,7.25
宜蘭縣,五結鄉,國民路-特殊教育學校附近,12,裡地,透天住宅,鋼筋混凝土造,０８６１１,094年12月,3,全,甲種建築用地,31.76,55.99,400,7.14
宜蘭縣,五結鄉,國民路-特殊教育學校附近,12,裡地,透天住宅,鋼筋混凝土加強磚造,０６８０２,095年09月,2,全,甲種建築用地,27.83,35.26,245,6.95
宜蘭縣,五結鄉,國民路-國民路41巷1號至50號間,6,裡地,透天住宅,鋼筋混凝土造,０８６１１,101年04月,3,全,甲種建築用地,24.28,49.65,430,8.66
宜蘭縣,五結鄉,國民路-國民路48巷內,7,裡地,透天住宅,鋼筋混凝土造,０８８０２,101年01月,3,全,甲種建築用地,24.97,50.95,550,10.79
宜蘭縣,五結鄉,國民路-國民路旁,8,臨街地,透天住宅,鋼筋混凝土造,０８５０４,096年01月,3,全,甲種建築用地,27.53,57.39,400,6.97
宜蘭縣,五結鄉,國民路-國民路國全巷內,6,裡地,透天住宅,鋼筋混凝土造,０８６１１,101年04月,3,全,甲種建築用地,31.91,55.99,530,9.47
宜蘭縣,五結鄉,國民路-國民路與國民中路之間,14,臨街地,透天住宅,鋼筋混凝土造,０９９０５,100年01月,3,全,乙種建築用地,35.94,53.84,650,12.07
宜蘭縣,五結鄉,國民路-國立宜蘭特殊教育學校附近,10,臨街地,透天住宅,鋼筋混凝土造,０９２０５,099年07月,3,全,乙種建築用地,29.64,54.52,486,8.91
宜蘭縣,五結鄉,國民路-國立特殊教育學校,10,裡地,透天住宅,鋼筋混凝土加強磚造,０６９０５,097年12月,2,全,乙種建築用地,20.57,31.01,165,5.32
宜蘭縣,五結鄉,國民路-國立特殊教育學校,10,裡地,透天住宅,鋼筋混凝土造,０８８０２,098年10月,3,全,甲種建築用地,21.93,49.57,350,7.06
宜蘭縣,五結鄉,國民路-國立特殊教育學校,10,裡地,透天住宅,鋼筋混凝土造,０８８０２,099年01月,3,全,甲種建築用地,22.69,50.25,350,6.97
宜蘭縣,五結鄉,國民路-國立特殊教育學校附近,8,裡地,透天住宅,鋼筋混凝土造,０９５０１,096年01月,3,全,甲種建築用地,28.13,56.63,490,8.65
宜蘭縣,五結鄉,國民路-國立特殊教育學校附近,9,裡地,透天住宅,鋼筋混凝土造,０９５０１,096年04月,3,全,甲種建築用地,27.22,57.87,518,8.95
宜蘭縣,五結鄉,國民路-國立特殊教育學校附近,9,裡地,透天住宅,鋼筋混凝土造,０８８０２,096年07月,3,全,甲種建築用地,27.22,50.18,400,7.97
宜蘭縣,五結鄉,國民路-國立特殊教育學校附近,9,裡地,透天住宅,鋼筋混凝土造,０８６１１,096年07月,3,全,甲種建築用地,24.20,49.65,415,8.36
宜蘭縣,五結鄉,國民路-國立特殊教育學校附近,10,裡地,透天住宅,鋼筋混凝土造,０８８０２,096年12月,3,全,甲種建築用地,22.69,49.61,380,7.66
宜蘭縣,五結鄉,國民路-國立特殊教育學校附近,10,裡地,透天住宅,鋼筋混凝土造,０８６１１,097年12月,3,全,甲種建築用地,24.20,49.65,400,8.06
宜蘭縣,五結鄉,國民路-國立特殊教育學校附近,10,裡地,透天住宅,鋼筋混凝土造,０９５０１,097年12月,3,全,甲種建築用地,27.83,56.63,540,9.54
宜蘭縣,五結鄉,國民路-國立特殊教育學校附近,10,裡地,透天住宅,鋼筋混凝土造,０８８０２,098年01月,3,全,甲種建築用地,22.69,50.25,350,6.97
宜蘭縣,五結鄉,國民路-國立特殊教育學校附近,10,裡地,透天住宅,鋼筋混凝土造,０８８０２,098年07月,3,全,甲種建築用地,22.69,50.25,363,7.22
宜蘭縣,五結鄉,國民路國全巷-國立特殊教育學校附近,6,裡地,透天住宅,鋼筋混凝土造,０８６１２,100年01月,3,全,甲種建築用地,19.48,39.44,330,8.37
宜蘭縣,五結鄉,復興北路-二結火車站附近,6,臨街地,透天住宅,鋼筋混凝土加強磚造,０７３０９,095年04月,2,全,住宅區,30.21,39.05,270,6.91
宜蘭縣,五結鄉,復興北路-二結火車站附近,5,裡地,透天住宅,鋼筋混凝土加強磚造,０７９０７,096年04月,2,全,住宅區,56.87,48.10,350,7.28
宜蘭縣,五結鄉,復興北路-三山宮附近,4,裡地,透天住宅,鋼筋混凝土造,０９７０６,098年04月,2,全,住宅區,32.54,42.41,400,9.43
宜蘭縣,五結鄉,復興北路-三山宮附近,5,裡地,透天住宅,鋼筋混凝土加強磚造,０７９０７,099年04月,2,全,住宅區,66.69,64.43,510,7.92
宜蘭縣,五結鄉,復興北路-復興北路1號至50號間,6,裡地,農業區,鋼筋混凝土造,１００１０,100年12月,3,全,透天住宅,34.29,50.14,525,10.47
宜蘭縣,五結鄉,復興北路-復興北路1號至50號間,6,裡地,農業區,鋼筋混凝土造,１００１０,100年12月,3,全,透天住宅,39.82,49.39,498,10.08
宜蘭縣,五結鄉,復興北路-復興北路1號至50號間,6,裡地,農業區,鋼筋混凝土造,１００１０,100年12月,3,全,透天住宅,32.27,49.39,470,9.52
宜蘭縣,五結鄉,復興北路-復興北路1號至50號間,6,臨街地,透天住宅,鋼筋混凝土造,０９７０６,101年04月,2,全,住宅區,32.54,42.41,420,9.90
宜蘭縣,五結鄉,復興北路-復興北路附近,3,裡地,透天住宅,鋼筋混凝土造,０９６０３,096年04月,3,全,住宅區,27.38,43.35,420,9.69
宜蘭縣,五結鄉,復興北路-溪底城附近,4,裡地,透天住宅,鋼筋混凝土造,０９６０３,096年12月,3,全,住宅區,27.38,43.35,420,9.69
宜蘭縣,五結鄉,復興北路-溪底城附近,4,裡地,農舍,鋼骨混凝土造,０９８０９,098年10月,1,全,農業區,731.85,7.94,695.25,87.56
宜蘭縣,五結鄉,復興路-二結火車站附近,15,裡地,透天住宅,加強磚造,０７６０７,090年06月,2,全,住宅區,38.70,40.55,310,7.64
宜蘭縣,五結鄉,復興路-二結農會穀倉附近,10,裡地,農舍,鋼筋混凝土造,０８５０８,098年10月,2,全,農業區,393.72,81.71,860,10.53
宜蘭縣,五結鄉,復興路-復興路與復興中路之間,6,裡地,透天住宅,鋼筋混凝土造,０９４１２,099年04月,3,全,住宅區,31.55,65.37,630,9.64
宜蘭縣,五結鄉,隆昌路-中興國小附近,10,臨街地,透天住宅,加強磚造,０７５１２,092年12月,2,全,住宅區,24.46,28.55,218,7.64
宜蘭縣,五結鄉,隆昌路-中興國小附近,8,臨街地,透天住宅,鋼筋混凝土加強磚造,０６３０４,094年07月,2,全,住宅區,32.25,38.04,380,9.99
